denoise_threshold,denoise_method,median_kernel,gaussian_kernel,clahe_trigger,clahe_cliplimit,clahe_tile,binarize_median,binarize_blocksize,binarize_c,binarize_method,line_ratio_thresh,line_removal,line_dilation,line_dilation_iter,avg_cer,avg_wer
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.001,"(10, 40)","(3, 3)",2,9.4267,26.3322
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.001,"(10, 40)","(5, 5)",1,9.4267,26.3322
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.001,"(10, 40)","(5, 5)",2,9.005,26.0661
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.001,"(10, 50)","(2, 2)",1,14.4222,40.3589
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.001,"(10, 50)","(2, 2)",2,14.4328,40.6617
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.001,"(10, 50)","(3, 3)",1,10.0306,27.1
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.001,"(10, 50)","(3, 3)",2,9.3883,26.1878
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.001,"(10, 50)","(5, 5)",1,9.3883,26.1878
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.001,"(10, 50)","(5, 5)",2,9.9761,27.93
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 40)","(2, 2)",1,13.9761,40.2661
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 40)","(2, 2)",2,14.0928,40.7461
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 40)","(3, 3)",1,9.5911,26.4744
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 40)","(3, 3)",2,9.4267,26.3322
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 40)","(5, 5)",1,9.4267,26.3322
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 40)","(5, 5)",2,8.9906,25.9667
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 50)","(2, 2)",1,14.4122,40.3256
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 50)","(2, 2)",2,14.4228,40.6283
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 50)","(3, 3)",1,10.0067,27.0339
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 50)","(3, 3)",2,9.3783,26.1544
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 50)","(5, 5)",1,9.3783,26.1544
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.003,"(10, 50)","(5, 5)",2,9.9472,27.7978
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 40)","(2, 2)",1,14.1789,40.715
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 40)","(2, 2)",2,14.1667,40.8317
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 40)","(3, 3)",1,9.7617,26.8622
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 40)","(3, 3)",2,9.5711,26.7706
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 40)","(5, 5)",1,9.5711,26.7706
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 40)","(5, 5)",2,9.1844,26.51
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 50)","(2, 2)",1,14.5567,40.74
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 50)","(2, 2)",2,14.5672,41.0928
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 50)","(3, 3)",1,10.2461,27.6328
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 50)","(3, 3)",2,9.5683,26.5944
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 50)","(5, 5)",1,9.5683,26.5944
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,35,mean_c,0.005,"(10, 50)","(5, 5)",2,10.0161,28.0544
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 40)","(2, 2)",1,13.4817,37.6522
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 40)","(2, 2)",2,13.4389,37.5017
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 40)","(3, 3)",1,7.7828,20.5083
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 40)","(3, 3)",2,8.1994,20.7278
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 40)","(5, 5)",1,8.1994,20.7278
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 40)","(5, 5)",2,8.3789,21.2183
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 50)","(2, 2)",1,13.2556,37.7078
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 50)","(2, 2)",2,13.2639,37.4428
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 50)","(3, 3)",1,8.4522,22.3056
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 50)","(3, 3)",2,8.06,20.5839
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 50)","(5, 5)",1,8.06,20.5839
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.001,"(10, 50)","(5, 5)",2,8.0494,21.4606
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 40)","(2, 2)",1,13.4483,37.705
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 40)","(2, 2)",2,13.3939,37.5806
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 40)","(3, 3)",1,7.7461,20.5611
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 40)","(3, 3)",2,8.1544,20.7278
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 40)","(5, 5)",1,8.1544,20.7278
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 40)","(5, 5)",2,8.3378,21.245
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 50)","(2, 2)",1,13.2533,37.8922
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 50)","(2, 2)",2,13.2461,37.5761
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 50)","(3, 3)",1,8.385,22.3072
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 50)","(3, 3)",2,7.9778,20.5061
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 50)","(5, 5)",1,7.9778,20.5061
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.003,"(10, 50)","(5, 5)",2,7.9589,21.3817
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 40)","(2, 2)",1,13.4483,37.705
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 40)","(2, 2)",2,13.3939,37.5806
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 40)","(3, 3)",1,7.7461,20.5611
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 40)","(3, 3)",2,8.1544,20.7278
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 40)","(5, 5)",1,8.1544,20.7278
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 40)","(5, 5)",2,8.3378,21.245
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 50)","(2, 2)",1,13.2533,37.8922
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 50)","(2, 2)",2,13.2461,37.5761
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 50)","(3, 3)",1,8.385,22.3072
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 50)","(3, 3)",2,7.9778,20.5061
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 50)","(5, 5)",1,7.9778,20.5061
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,gaussian_c,0.005,"(10, 50)","(5, 5)",2,7.9589,21.3817
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 40)","(2, 2)",1,12.3906,35.6167
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 40)","(2, 2)",2,12.7511,36.6522
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 40)","(3, 3)",1,8.1861,22.0744
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 40)","(3, 3)",2,8.4089,23.1017
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 40)","(5, 5)",1,8.4089,23.1017
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 40)","(5, 5)",2,7.7111,22.0578
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 50)","(2, 2)",1,12.9583,37.7089
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 50)","(2, 2)",2,12.8483,37.2111
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 50)","(3, 3)",1,8.7606,23.6761
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 50)","(3, 3)",2,8.555,23.5478
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 50)","(5, 5)",1,8.555,23.5478
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.001,"(10, 50)","(5, 5)",2,8.3956,23.57
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 40)","(2, 2)",1,12.3906,35.6167
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 40)","(2, 2)",2,12.7511,36.6522
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 40)","(3, 3)",1,8.1861,22.0744
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 40)","(3, 3)",2,8.4089,23.1017
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 40)","(5, 5)",1,8.4089,23.1017
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 40)","(5, 5)",2,7.7111,22.0578
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 50)","(2, 2)",1,12.9583,37.7089
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 50)","(2, 2)",2,12.8483,37.2111
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 50)","(3, 3)",1,8.7606,23.6761
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 50)","(3, 3)",2,8.555,23.5478
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 50)","(5, 5)",1,8.555,23.5478
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.003,"(10, 50)","(5, 5)",2,8.3956,23.57
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 40)","(2, 2)",1,12.3717,35.51
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 40)","(2, 2)",2,12.7056,36.3906
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 40)","(3, 3)",1,8.2322,22.1517
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 40)","(3, 3)",2,8.4589,23.1033
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 40)","(5, 5)",1,8.4589,23.1033
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 40)","(5, 5)",2,7.6883,21.85
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 50)","(2, 2)",1,12.9928,37.6344
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 50)","(2, 2)",2,12.8833,37.3406
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 50)","(3, 3)",1,8.7211,23.6778
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 50)","(3, 3)",2,8.5939,23.6
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 50)","(5, 5)",1,8.5939,23.6
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,40,mean_c,0.005,"(10, 50)","(5, 5)",2,8.3617,23.5211
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 40)","(2, 2)",1,14.3839,39.2867
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 40)","(2, 2)",2,14.4072,39.3667
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 40)","(3, 3)",1,8.7828,23.6
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 40)","(3, 3)",2,8.9706,24.1044
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 40)","(5, 5)",1,8.9706,24.1044
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 40)","(5, 5)",2,9.3272,24.9578
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 50)","(2, 2)",1,13.1106,37.1839
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 50)","(2, 2)",2,13.4139,37.6906
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 50)","(3, 3)",1,8.7589,24.3011
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 50)","(3, 3)",2,8.46,23.0128
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 50)","(5, 5)",1,8.46,23.0128
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.001,"(10, 50)","(5, 5)",2,8.5922,24.2967
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 40)","(2, 2)",1,14.38,39.2078
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 40)","(2, 2)",2,14.3656,39.2083
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 40)","(3, 3)",1,8.7867,23.5472
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 40)","(3, 3)",2,8.925,23.92
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 40)","(5, 5)",1,8.925,23.92
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 40)","(5, 5)",2,9.35,24.9311
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 50)","(2, 2)",1,13.13,37.1572
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 50)","(2, 2)",2,13.3644,37.5061
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 50)","(3, 3)",1,8.7706,24.2744
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 50)","(3, 3)",2,8.4028,22.7756
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 50)","(5, 5)",1,8.4028,22.7756
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.003,"(10, 50)","(5, 5)",2,8.6,24.165
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 40)","(2, 2)",1,14.635,39.2078
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 40)","(2, 2)",2,14.6478,39.2728
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 40)","(3, 3)",1,8.9778,23.5472
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 40)","(3, 3)",2,9.4072,24.6306
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 40)","(5, 5)",1,9.4072,24.6306
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 40)","(5, 5)",2,9.8139,25.5122
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 50)","(2, 2)",1,13.13,37.1572
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 50)","(2, 2)",2,13.3644,37.5061
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 50)","(3, 3)",1,8.7706,24.2744
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 50)","(3, 3)",2,8.4028,22.7756
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 50)","(5, 5)",1,8.4028,22.7756
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,gaussian_c,0.005,"(10, 50)","(5, 5)",2,8.6,24.165
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 40)","(2, 2)",1,12.8711,37.6439
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 40)","(2, 2)",2,13.0667,37.8422
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 40)","(3, 3)",1,8.6694,23.9506
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 40)","(3, 3)",2,8.0194,22.4222
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 40)","(5, 5)",1,8.0194,22.4222
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 40)","(5, 5)",2,8.5661,23.7089
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 50)","(2, 2)",1,13.4378,39.2672
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 50)","(2, 2)",2,12.1272,35.8022
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 50)","(3, 3)",1,8.5583,23.4089
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 50)","(3, 3)",2,8.0144,22.29
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 50)","(5, 5)",1,8.0144,22.29
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.001,"(10, 50)","(5, 5)",2,8.5994,24.6256
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 40)","(2, 2)",1,12.8711,37.6439
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 40)","(2, 2)",2,13.0667,37.8422
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 40)","(3, 3)",1,8.6694,23.9506
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 40)","(3, 3)",2,8.0194,22.4222
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 40)","(5, 5)",1,8.0194,22.4222
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 40)","(5, 5)",2,8.5661,23.7089
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 50)","(2, 2)",1,13.4378,39.2672
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 50)","(2, 2)",2,12.1272,35.8022
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 50)","(3, 3)",1,8.5583,23.4089
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 50)","(3, 3)",2,8.0144,22.29
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 50)","(5, 5)",1,8.0144,22.29
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.003,"(10, 50)","(5, 5)",2,8.5994,24.6256
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 40)","(2, 2)",1,12.8411,37.6228
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 40)","(2, 2)",2,13.0178,37.7672
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 40)","(3, 3)",1,8.7044,24.0089
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 40)","(3, 3)",2,8.0428,22.4539
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 40)","(5, 5)",1,8.0428,22.4539
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 40)","(5, 5)",2,8.5694,23.8683
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 50)","(2, 2)",1,13.4239,39.3239
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 50)","(2, 2)",2,12.12,35.9094
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 50)","(3, 3)",1,8.5928,23.4922
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 50)","(3, 3)",2,7.8544,21.9444
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 50)","(5, 5)",1,7.8544,21.9444
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,45,mean_c,0.005,"(10, 50)","(5, 5)",2,8.6222,24.68
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 40)","(2, 2)",1,14.4867,39.6128
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 40)","(2, 2)",2,14.7917,40.5022
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 40)","(3, 3)",1,9.3856,25.5672
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 40)","(3, 3)",2,9.9294,27.3744
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 40)","(5, 5)",1,9.9294,27.3744
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 40)","(5, 5)",2,9.9544,27.6206
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 50)","(2, 2)",1,14.2589,39.2672
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 50)","(2, 2)",2,15.0606,41.3283
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 50)","(3, 3)",1,9.7794,26.635
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 50)","(3, 3)",2,9.7639,26.2367
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 50)","(5, 5)",1,9.7639,26.2367
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.001,"(10, 50)","(5, 5)",2,9.58,26.6361
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.003,"(10, 40)","(2, 2)",1,14.4944,39.6656
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.003,"(10, 40)","(2, 2)",2,14.7917,40.5811
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.003,"(10, 40)","(3, 3)",1,9.3894,25.62
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.003,"(10, 40)","(3, 3)",2,9.9333,27.4272
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.003,"(10, 40)","(5, 5)",1,9.9333,27.4272
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.003,"(10, 40)","(5, 5)",2,9.9506,27.6206
5,median,3,"(3, 3)",30,1.5,"(4, 4)",3,31,50,gaussian_c,0.003,"(10, 50)","(2, 2)",1,14.2433,39.2144
